investor_id,first_sip_date,last_sip_date,total_sip_transactions,total_sip_amount_inr,max_sip_gap_days,average_sip_gap_days,continuity_status,state,city,city_tier,age_group,gender,annual_income_lakh,kyc_status
INV000215,2024-01-18,2025-03-30,5,62098,388.0,109.25,At Risk,Maharashtra,Nashik,B30,26-35,Female,18.3,Verified
INV000216,2024-06-22,2024-12-23,4,68956,107.0,61.33,At Risk,Karnataka,Mysore,B30,26-35,Male,21.9,Verified
INV000217,2024-02-04,2025-05-09,6,44146,183.0,92.0,At Risk,Tamil Nadu,Chennai,T30,56+,Male,50.1,Verified
INV000218,2024-05-31,2024-05-31,1,8003,0.0,0.0,Continuous,Karnataka,Mysore,B30,36-45,Male,18.8,Verified
INV000219,2024-07-01,2025-03-10,3,42184,217.0,126.0,At Risk,Gujarat,Ahmedabad,T30,26-35,Male,22.3,Verified
INV000220,2024-01-12,2025-02-18,5,18162,253.0,100.75,At Risk,Uttar Pradesh,Lucknow,T30,36-45,Male,48.1,Verified
INV000221,2024-11-28,2025-04-16,5,12195,60.0,34.75,At Risk,Uttar Pradesh,Agra,B30,36-45,Female,46.2,Verified
INV000222,2024-07-09,2024-11-05,4,18868,59.0,39.67,At Risk,Maharashtra,Mumbai,T30,36-45,Male,46.7,Pending
INV000223,2024-01-13,2025-04-16,5,84544,172.0,114.75,At Risk,West Bengal,Kolkata,T30,26-35,Male,6.3,Verified
INV000224,2024-07-23,2025-03-04,4,79877,138.0,74.67,At Risk,Telangana,Hyderabad,T30,26-35,Male,23.6,Verified
INV000225,2024-02-10,2025-02-20,4,22825,175.0,125.33,At Risk,Delhi,New Delhi,T30,56+,Male,44.0,Verified
INV000226,2024-06-11,2025-02-19,4,22203,100.0,84.33,At Risk,West Bengal,Kolkata,T30,36-45,Female,39.3,Verified
INV000227,2024-03-09,2024-10-11,3,25988,182.0,108.0,At Risk,Haryana,Gurugram,T30,36-45,Male,29.1,Verified
INV000228,2024-01-10,2025-05-02,9,239176,188.0,59.75,At Risk,Karnataka,Bangalore,T30,26-35,Male,7.2,Verified
INV000229,2024-08-08,2025-05-06,5,32517,102.0,67.75,At Risk,Punjab,Amritsar,B30,26-35,Male,11.0,Verified
INV000230,2024-01-24,2024-09-23,5,36391,112.0,60.75,At Risk,Haryana,Faridabad,B30,18-25,Male,3.3,Verified
INV000231,2024-02-10,2024-08-16,5,17319,87.0,47.0,At Risk,Rajasthan,Udaipur,B30,26-35,Female,22.9,Verified
INV000232,2024-04-12,2024-04-12,1,7200,0.0,0.0,Continuous,Uttar Pradesh,Agra,B30,26-35,Male,15.7,Verified
INV000233,2024-01-10,2024-01-10,1,2177,0.0,0.0,Continuous,Madhya Pradesh,Indore,T30,46-55,Male,16.3,Verified
INV000234,2024-01-01,2025-05-02,5,88987,340.0,121.75,At Risk,Tamil Nadu,Coimbatore,B30,26-35,Male,23.8,Verified
INV000235,2024-05-09,2024-12-18,4,15601,140.0,74.33,At Risk,Delhi,New Delhi,T30,26-35,Male,8.5,Verified
INV000236,2024-01-18,2025-05-02,8,112217,112.0,67.14,At Risk,Karnataka,Bangalore,T30,36-45,Male,26.2,Verified
INV000237,2024-10-09,2024-10-09,1,4141,0.0,0.0,Continuous,Delhi,Gurugram,T30,36-45,Male,43.0,Verified
INV000238,2024-02-08,2025-05-21,6,146422,287.0,93.6,At Risk,Telangana,Hyderabad,T30,36-45,Male,26.3,Verified
INV000239,2024-04-16,2025-03-24,8,161292,105.0,48.86,At Risk,Punjab,Amritsar,B30,36-45,Female,13.2,Verified
INV000240,2024-10-30,2024-10-30,1,2145,0.0,0.0,Continuous,West Bengal,Kolkata,T30,26-35,Female,6.8,Verified
INV000241,2024-06-24,2025-01-31,3,18523,144.0,110.5,At Risk,Telangana,Hyderabad,T30,26-35,Female,16.5,Verified
INV000242,2024-07-12,2024-11-14,3,13738,119.0,62.5,At Risk,Maharashtra,Nashik,B30,36-45,Male,40.2,Verified
INV000243,2024-01-25,2025-04-10,6,58145,137.0,88.2,At Risk,Punjab,Chandigarh,T30,26-35,Male,21.5,Verified
INV000244,2024-02-19,2024-04-29,4,59256,38.0,23.33,At Risk,Telangana,Hyderabad,T30,26-35,Male,24.9,Verified
INV000245,2024-02-08,2025-05-14,6,46023,164.0,92.2,At Risk,Punjab,Amritsar,B30,26-35,Male,6.2,Verified
INV000246,2024-01-18,2024-10-21,4,54530,117.0,92.33,At Risk,Tamil Nadu,Chennai,T30,26-35,Male,19.7,Verified
INV000248,2025-01-03,2025-01-03,1,1963,0.0,0.0,Continuous,Madhya Pradesh,Indore,T30,36-45,Female,28.6,Verified
INV000249,2024-04-09,2025-01-07,7,194759,162.0,45.5,At Risk,Punjab,Amritsar,B30,26-35,Male,13.4,Verified
INV000251,2024-06-04,2025-01-13,2,18933,223.0,223.0,At Risk,Haryana,Faridabad,B30,26-35,Male,19.4,Verified
INV000252,2024-01-25,2024-10-03,6,103128,96.0,50.4,At Risk,Gujarat,Surat,T30,46-55,Female,24.4,Verified
INV000253,2025-04-16,2025-04-16,1,26261,0.0,0.0,Continuous,Delhi,New Delhi,T30,26-35,Female,7.2,Verified
INV000254,2024-08-26,2025-05-02,2,51387,249.0,249.0,At Risk,Haryana,Gurugram,T30,18-25,Female,3.7,Verified
INV000255,2024-03-05,2024-11-03,6,34653,103.0,48.6,At Risk,Haryana,Gurugram,T30,26-35,Female,19.9,Verified
INV000256,2024-03-02,2025-02-16,6,31902,155.0,70.2,At Risk,Delhi,New Delhi,T30,36-45,Male,14.0,Pending
INV000257,2024-05-03,2025-05-11,5,75200,197.0,93.25,At Risk,Gujarat,Surat,T30,36-45,Male,27.9,Verified
INV000258,2024-05-31,2024-05-31,1,11103,0.0,0.0,Continuous,Gujarat,Surat,T30,26-35,Male,11.6,Verified
INV000259,2024-01-25,2025-01-12,6,81938,165.0,70.6,At Risk,Tamil Nadu,Coimbatore,B30,36-45,Male,17.2,Verified
INV000260,2024-01-08,2025-02-28,8,139633,206.0,59.57,At Risk,Delhi,Gurugram,T30,18-25,Male,4.1,Verified
INV000261,2024-01-14,2025-02-11,4,49611,234.0,131.33,At Risk,Gujarat,Ahmedabad,T30,18-25,Male,3.5,Verified
INV000262,2024-04-18,2025-04-28,8,47209,122.0,53.57,At Risk,Telangana,Hyderabad,T30,36-45,Male,47.6,Verified
INV000263,2024-01-11,2025-05-04,8,157678,271.0,68.43,At Risk,Madhya Pradesh,Bhopal,B30,56+,Male,21.8,Verified
INV000264,2025-05-17,2025-05-17,1,1079,0.0,0.0,Continuous,Telangana,Hyderabad,T30,36-45,Female,30.6,Verified
INV000265,2024-01-25,2025-05-20,10,203433,140.0,53.44,At Risk,Madhya Pradesh,Bhopal,B30,36-45,Male,14.1,Verified
INV000266,2024-02-01,2024-11-30,4,42214,109.0,101.0,At Risk,Madhya Pradesh,Indore,T30,56+,Male,67.6,Verified
INV000267,2024-02-25,2025-02-06,5,81631,200.0,86.75,At Risk,Telangana,Hyderabad,T30,26-35,Male,17.7,Verified
INV000268,2024-01-22,2025-01-30,7,79605,143.0,62.33,At Risk,Haryana,Gurugram,T30,18-25,Female,4.7,Verified
INV000269,2024-01-21,2024-07-19,2,6494,180.0,180.0,At Risk,Punjab,Amritsar,B30,46-55,Male,47.3,Verified
INV000270,2024-02-23,2024-07-02,2,3778,130.0,130.0,At Risk,Maharashtra,Mumbai,T30,18-25,Male,7.6,Verified
INV000271,2024-06-08,2025-05-16,2,11753,342.0,342.0,At Risk,Tamil Nadu,Coimbatore,B30,26-35,Female,6.4,Pending
INV000272,2024-07-28,2025-05-13,4,70152,228.0,96.33,At Risk,Karnataka,Mysore,B30,46-55,Male,24.8,Verified
INV000273,2025-03-19,2025-03-19,1,11637,0.0,0.0,Continuous,Delhi,New Delhi,T30,46-55,Male,93.4,Verified
INV000274,2024-03-09,2025-04-16,5,52121,175.0,100.75,At Risk,Uttar Pradesh,Kanpur,B30,26-35,Male,23.7,Verified
INV000275,2024-07-17,2024-08-03,2,24306,17.0,17.0,Continuous,Karnataka,Mysore,B30,26-35,Male,10.2,Verified
INV000276,2024-03-08,2024-11-03,4,30774,187.0,80.0,At Risk,Telangana,Hyderabad,T30,36-45,Female,38.3,Pending
INV000277,2024-08-29,2024-08-29,1,4236,0.0,0.0,Continuous,Rajasthan,Udaipur,B30,46-55,Male,28.1,Verified
INV000278,2024-03-25,2025-03-14,2,1029,354.0,354.0,At Risk,Rajasthan,Jaipur,T30,26-35,Male,22.1,Verified
INV000279,2024-03-01,2025-02-11,9,61623,133.0,43.38,At Risk,Gujarat,Ahmedabad,T30,26-35,Male,12.4,Verified
INV000280,2024-01-22,2025-04-12,9,145194,191.0,55.75,At Risk,Punjab,Amritsar,B30,26-35,Female,22.9,Verified
INV000281,2024-04-04,2024-04-04,1,942,0.0,0.0,Continuous,Punjab,Chandigarh,T30,26-35,Male,20.5,Pending
INV000282,2025-03-18,2025-05-10,2,10998,53.0,53.0,At Risk,Uttar Pradesh,Agra,B30,36-45,Female,55.7,Verified
INV000283,2024-02-11,2025-01-16,6,24362,195.0,68.0,At Risk,West Bengal,Kolkata,T30,46-55,Male,18.1,Verified
INV000284,2024-08-31,2025-02-21,4,76466,162.0,58.0,At Risk,Karnataka,Mysore,B30,26-35,Male,7.0,Verified
INV000285,2024-04-25,2024-09-12,2,2722,140.0,140.0,At Risk,Madhya Pradesh,Indore,T30,18-25,Female,3.6,Verified
INV000286,2024-01-15,2025-04-19,5,20755,215.0,115.0,At Risk,Madhya Pradesh,Indore,T30,26-35,Female,9.8,Verified
INV000287,2024-01-17,2025-03-11,7,64351,301.0,69.83,At Risk,Uttar Pradesh,Kanpur,B30,56+,Female,15.9,Verified
INV000288,2024-01-07,2025-04-08,5,111133,218.0,114.25,At Risk,Telangana,Hyderabad,T30,26-35,Male,10.1,Verified
INV000289,2024-01-21,2025-04-04,8,81640,142.0,62.71,At Risk,Delhi,Gurugram,T30,36-45,Male,54.2,Verified
INV000290,2024-04-10,2024-04-10,1,2480,0.0,0.0,Continuous,Punjab,Chandigarh,T30,26-35,Male,17.9,Verified
INV000291,2024-02-13,2025-05-03,6,76178,196.0,89.0,At Risk,Madhya Pradesh,Indore,T30,18-25,Female,6.2,Verified
INV000292,2024-05-13,2025-02-13,7,123656,95.0,46.0,At Risk,Uttar Pradesh,Lucknow,T30,18-25,Male,3.3,Verified
INV000293,2024-01-09,2024-10-17,7,70574,91.0,47.0,At Risk,Karnataka,Mysore,B30,26-35,Female,19.3,Verified
INV000294,2024-02-13,2024-09-18,5,42127,164.0,54.5,At Risk,Maharashtra,Nashik,B30,36-45,Female,30.8,Verified
INV000295,2024-06-28,2024-07-06,2,9626,8.0,8.0,Continuous,Rajasthan,Jaipur,T30,56+,Male,76.0,Verified
INV000296,2024-05-19,2024-10-24,2,75242,158.0,158.0,At Risk,Madhya Pradesh,Indore,T30,26-35,Male,16.7,Pending
INV000297,2024-02-01,2025-04-29,6,22338,163.0,90.6,At Risk,Gujarat,Ahmedabad,T30,26-35,Male,13.0,Verified
INV000298,2024-03-15,2025-03-20,5,13776,122.0,92.5,At Risk,Uttar Pradesh,Kanpur,B30,18-25,Male,6.3,Verified
INV000299,2024-03-22,2025-05-22,6,45557,240.0,85.2,At Risk,Delhi,Noida,T30,26-35,Male,24.4,Verified
INV000300,2024-06-21,2024-11-21,3,14575,131.0,76.5,At Risk,Madhya Pradesh,Bhopal,B30,18-25,Male,3.8,Verified
INV000301,2024-08-25,2025-05-26,5,79466,111.0,68.5,At Risk,Gujarat,Ahmedabad,T30,56+,Male,14.8,Verified
INV000302,2024-06-24,2024-06-24,1,1667,0.0,0.0,Continuous,Telangana,Hyderabad,T30,36-45,Male,31.3,Verified
INV000303,2024-02-10,2025-04-03,3,14993,280.0,209.0,At Risk,West Bengal,Kolkata,T30,18-25,Female,5.0,Verified
INV000304,2024-02-01,2025-03-27,7,79554,204.0,70.0,At Risk,West Bengal,Kolkata,T30,36-45,Male,25.6,Verified
INV000305,2024-01-27,2024-07-10,4,115136,110.0,55.0,At Risk,Rajasthan,Udaipur,B30,36-45,Male,21.4,Verified
INV000306,2024-12-01,2025-05-02,3,11664,115.0,76.0,At Risk,Maharashtra,Mumbai,T30,26-35,Female,19.4,Verified
INV000307,2024-05-04,2024-10-13,2,12867,162.0,162.0,At Risk,Telangana,Hyderabad,T30,18-25,Male,7.8,Verified
INV000308,2024-02-04,2025-05-17,5,20116,212.0,117.0,At Risk,West Bengal,Kolkata,T30,36-45,Male,52.4,Verified
INV000309,2024-01-08,2025-01-06,8,63146,157.0,52.0,At Risk,Delhi,Gurugram,T30,26-35,Male,18.1,Verified
INV000310,2024-02-25,2025-05-25,7,46368,164.0,75.83,At Risk,Delhi,Noida,T30,36-45,Male,58.4,Verified
INV000311,2024-01-25,2024-11-24,3,35987,287.0,152.0,At Risk,Punjab,Amritsar,B30,36-45,Male,29.2,Verified
INV000312,2024-02-02,2025-05-26,5,81778,203.0,119.75,At Risk,Gujarat,Ahmedabad,T30,18-25,Male,7.1,Verified
INV000313,2024-07-17,2025-05-23,2,8609,310.0,310.0,At Risk,Tamil Nadu,Chennai,T30,18-25,Female,3.1,Verified
INV000314,2024-03-01,2024-09-24,4,25676,171.0,69.0,At Risk,West Bengal,Kolkata,T30,26-35,Male,20.5,Verified
INV000315,2024-02-25,2024-10-09,4,22652,183.0,75.67,At Risk,Telangana,Hyderabad,T30,18-25,Male,3.2,Verified
INV000316,2024-03-06,2025-02-16,5,19722,184.0,86.75,At Risk,Karnataka,Bangalore,T30,46-55,Female,39.5,Verified
INV000317,2024-03-10,2025-05-23,4,89858,250.0,146.33,At Risk,West Bengal,Kolkata,T30,36-45,Male,50.2,Verified
INV000318,2024-01-29,2025-05-30,6,69726,175.0,97.4,At Risk,Madhya Pradesh,Bhopal,B30,46-55,Female,47.5,Verified
INV000319,2024-02-17,2025-05-03,7,40143,201.0,73.5,At Risk,Maharashtra,Mumbai,T30,56+,Male,74.8,Verified
INV000320,2024-03-10,2024-12-15,5,50090,119.0,70.0,At Risk,Uttar Pradesh,Kanpur,B30,26-35,Male,19.7,Verified
INV000321,2024-01-03,2025-03-15,7,91225,204.0,72.83,At Risk,Maharashtra,Mumbai,T30,26-35,Male,24.2,Verified
INV000322,2024-01-15,2024-09-13,3,16080,206.0,121.0,At Risk,Rajasthan,Jaipur,T30,18-25,Male,5.9,Verified
INV000323,2024-12-21,2025-05-04,3,58186,111.0,67.0,At Risk,Telangana,Hyderabad,T30,26-35,Female,23.0,Verified
INV000325,2024-06-17,2025-01-30,2,15414,227.0,227.0,At Risk,Haryana,Faridabad,B30,26-35,Male,20.9,Verified
INV000326,2024-05-29,2025-04-03,3,12576,220.0,154.5,At Risk,Madhya Pradesh,Bhopal,B30,26-35,Female,11.0,Verified
INV000327,2024-01-13,2024-03-03,2,3412,50.0,50.0,At Risk,Uttar Pradesh,Kanpur,B30,26-35,Male,9.2,Verified
INV000328,2024-03-09,2025-01-03,9,64273,73.0,37.5,At Risk,Madhya Pradesh,Bhopal,B30,26-35,Male,19.6,Verified
INV000329,2024-01-31,2024-10-23,4,5399,163.0,88.67,At Risk,Tamil Nadu,Chennai,T30,18-25,Male,6.5,Verified
INV000330,2024-01-04,2025-02-18,4,78597,196.0,137.0,At Risk,Madhya Pradesh,Bhopal,B30,26-35,Female,11.9,Verified
INV000331,2024-01-23,2025-01-12,8,124378,163.0,50.71,At Risk,Madhya Pradesh,Indore,T30,36-45,Male,15.5,Verified
INV000332,2024-09-25,2024-12-16,4,38247,64.0,27.33,At Risk,Telangana,Hyderabad,T30,36-45,Female,12.9,Verified
INV000333,2024-02-14,2025-05-10,4,78960,379.0,150.33,At Risk,Maharashtra,Nashik,B30,26-35,Male,14.8,Verified
INV000334,2024-07-06,2024-12-06,7,43720,60.0,25.5,At Risk,Uttar Pradesh,Lucknow,T30,56+,Male,22.6,Verified
INV000335,2024-01-25,2025-05-19,6,68848,279.0,96.0,At Risk,Maharashtra,Mumbai,T30,26-35,Male,11.6,Verified
INV000336,2024-12-14,2025-05-13,2,3390,150.0,150.0,At Risk,Delhi,Noida,T30,26-35,Male,17.7,Verified
INV000337,2024-03-15,2025-05-03,5,45013,297.0,103.5,At Risk,Haryana,Faridabad,B30,56+,Female,73.4,Verified
INV000338,2025-03-07,2025-03-07,1,57900,0.0,0.0,Continuous,Gujarat,Surat,T30,46-55,Female,20.9,Verified
INV000339,2024-02-15,2025-05-30,6,74556,195.0,94.0,At Risk,Uttar Pradesh,Kanpur,B30,26-35,Male,22.3,Verified
INV000340,2024-03-31,2024-08-06,5,16047,60.0,32.0,At Risk,Delhi,Gurugram,T30,26-35,Female,21.4,Verified
INV000341,2024-02-18,2025-03-05,8,76460,191.0,54.43,At Risk,Delhi,New Delhi,T30,26-35,Male,19.6,Verified
INV000342,2024-07-20,2024-07-20,1,7174,0.0,0.0,Continuous,Gujarat,Surat,T30,36-45,Male,49.6,Verified
INV000343,2024-06-21,2025-02-24,2,10563,248.0,248.0,At Risk,Punjab,Chandigarh,T30,36-45,Male,28.5,Pending
INV000344,2024-10-04,2025-02-03,5,43861,55.0,30.5,At Risk,Madhya Pradesh,Bhopal,B30,36-45,Male,56.7,Pending
INV000345,2025-02-12,2025-02-12,1,4370,0.0,0.0,Continuous,Haryana,Faridabad,B30,56+,Male,75.5,Verified
INV000346,2024-06-20,2024-06-20,1,16931,0.0,0.0,Continuous,Haryana,Faridabad,B30,26-35,Male,22.0,Verified
INV000347,2024-10-13,2024-10-13,1,5631,0.0,0.0,Continuous,West Bengal,Kolkata,T30,18-25,Male,7.7,Verified
INV000348,2024-02-17,2024-11-27,2,27792,284.0,284.0,At Risk,Madhya Pradesh,Bhopal,B30,46-55,Female,94.4,Verified
INV000349,2024-02-05,2024-12-20,4,12082,156.0,106.33,At Risk,Maharashtra,Mumbai,T30,18-25,Female,3.8,Verified
INV000350,2024-04-12,2024-07-06,2,16928,85.0,85.0,At Risk,Uttar Pradesh,Lucknow,T30,46-55,Male,32.0,Verified
INV000351,2024-06-06,2025-05-18,5,113992,158.0,86.5,At Risk,Madhya Pradesh,Indore,T30,56+,Female,62.9,Pending
INV000352,2024-03-02,2025-01-19,5,76719,225.0,80.75,At Risk,Tamil Nadu,Chennai,T30,46-55,Male,21.1,Verified
INV000353,2024-05-19,2024-05-19,1,49922,0.0,0.0,Continuous,Maharashtra,Pune,T30,26-35,Female,24.6,Verified
INV000354,2024-01-29,2025-05-12,3,19776,262.0,234.5,At Risk,Telangana,Hyderabad,T30,26-35,Male,21.2,Pending
INV000355,2025-05-23,2025-05-23,1,55250,0.0,0.0,Continuous,Maharashtra,Mumbai,T30,26-35,Male,16.7,Verified
INV000356,2024-06-13,2025-03-12,6,72865,157.0,54.4,At Risk,Haryana,Faridabad,B30,56+,Male,71.7,Verified
INV000357,2024-09-05,2025-02-23,3,56746,88.0,85.5,At Risk,Rajasthan,Udaipur,B30,26-35,Male,24.5,Verified
INV000358,2025-02-26,2025-02-26,1,3156,0.0,0.0,Continuous,Maharashtra,Nashik,B30,26-35,Male,7.2,Verified
INV000359,2024-02-19,2025-04-27,9,93451,197.0,54.12,At Risk,Tamil Nadu,Chennai,T30,18-25,Male,3.1,Verified
INV000360,2024-01-11,2025-05-13,5,72198,184.0,122.0,At Risk,Maharashtra,Mumbai,T30,36-45,Female,55.3,Verified
INV000361,2024-03-10,2024-09-22,3,23700,108.0,98.0,At Risk,Maharashtra,Pune,T30,46-55,Male,27.1,Verified
INV000363,2024-02-12,2025-05-19,7,59677,153.0,77.0,At Risk,Madhya Pradesh,Bhopal,B30,26-35,Male,22.6,Verified
INV000364,2024-07-15,2025-01-20,3,63594,142.0,94.5,At Risk,Delhi,Noida,T30,26-35,Male,9.1,Verified
INV000366,2024-06-23,2025-02-24,4,76007,234.0,82.0,At Risk,Telangana,Hyderabad,T30,36-45,Male,55.4,Verified
INV000367,2024-01-09,2024-06-26,4,10541,116.0,56.33,At Risk,Haryana,Gurugram,T30,36-45,Male,38.5,Verified
INV000368,2025-05-24,2025-05-24,1,17493,0.0,0.0,Continuous,Uttar Pradesh,Agra,B30,26-35,Male,16.2,Verified
INV000369,2024-03-06,2024-10-11,6,22654,112.0,43.8,At Risk,Delhi,Gurugram,T30,26-35,Male,20.7,Verified
INV000370,2024-01-02,2025-04-13,5,52274,257.0,116.75,At Risk,Delhi,Noida,T30,26-35,Female,12.4,Verified
INV000371,2024-01-18,2025-03-08,8,71985,147.0,59.29,At Risk,Uttar Pradesh,Agra,B30,26-35,Male,14.6,Verified
INV000372,2024-03-03,2025-01-24,7,89873,121.0,54.5,At Risk,Gujarat,Surat,T30,36-45,Male,12.4,Verified
INV000373,2024-07-13,2024-08-30,2,24390,48.0,48.0,At Risk,Gujarat,Surat,T30,26-35,Male,8.0,Verified
INV000374,2024-01-20,2025-02-06,4,97927,246.0,127.67,At Risk,West Bengal,Kolkata,T30,18-25,Female,4.1,Verified
INV000376,2024-10-22,2024-10-22,1,6910,0.0,0.0,Continuous,Tamil Nadu,Chennai,T30,18-25,Male,3.0,Verified
INV000377,2024-02-23,2024-12-20,5,78141,202.0,75.25,At Risk,Karnataka,Bangalore,T30,26-35,Male,19.8,Verified
INV000378,2024-02-01,2024-09-23,3,30205,196.0,117.5,At Risk,Madhya Pradesh,Bhopal,B30,26-35,Male,8.7,Verified
INV000379,2024-10-26,2025-01-22,3,60315,74.0,44.0,At Risk,Maharashtra,Pune,T30,46-55,Male,52.0,Verified
INV000380,2024-01-18,2025-05-17,6,72700,272.0,97.0,At Risk,Haryana,Gurugram,T30,56+,Male,24.2,Verified
INV000381,2024-11-02,2024-11-02,1,5501,0.0,0.0,Continuous,Telangana,Hyderabad,T30,36-45,Female,41.2,Verified
INV000382,2024-04-26,2024-04-26,1,5503,0.0,0.0,Continuous,Gujarat,Ahmedabad,T30,26-35,Male,20.5,Verified
INV000383,2024-02-13,2025-04-17,5,39552,203.0,107.25,At Risk,Telangana,Hyderabad,T30,26-35,Female,23.4,Verified
INV000384,2024-04-28,2025-03-07,5,68361,133.0,78.25,At Risk,Tamil Nadu,Coimbatore,B30,18-25,Female,6.5,Verified
INV000385,2024-04-14,2025-01-17,4,27374,147.0,92.67,At Risk,Karnataka,Mysore,B30,18-25,Female,7.5,Verified
INV000386,2024-01-04,2024-01-04,1,57205,0.0,0.0,Continuous,Haryana,Faridabad,B30,36-45,Male,14.2,Verified
INV000387,2024-01-22,2024-08-15,3,11978,161.0,103.0,At Risk,Gujarat,Surat,T30,36-45,Male,53.8,Verified
INV000388,2024-02-27,2025-05-01,9,109420,119.0,53.62,At Risk,Maharashtra,Nashik,B30,36-45,Male,33.6,Verified
INV000389,2024-02-01,2024-10-13,3,20023,209.0,127.5,At Risk,Delhi,Gurugram,T30,46-55,Male,50.2,Verified
INV000390,2024-04-06,2025-01-02,3,102028,211.0,135.5,At Risk,Karnataka,Bangalore,T30,26-35,Male,24.9,Verified
INV000391,2025-03-16,2025-03-16,1,868,0.0,0.0,Continuous,Tamil Nadu,Chennai,T30,18-25,Male,6.3,Pending
INV000392,2024-02-10,2025-05-18,7,39530,205.0,77.17,At Risk,Gujarat,Surat,T30,26-35,Female,16.6,Verified
INV000393,2024-08-28,2024-10-10,2,43455,43.0,43.0,At Risk,Maharashtra,Mumbai,T30,36-45,Male,53.1,Verified
INV000394,2024-01-25,2025-01-19,5,65359,242.0,90.0,At Risk,Maharashtra,Mumbai,T30,26-35,Male,12.2,Verified
INV000395,2024-04-13,2025-03-13,7,23004,119.0,55.67,At Risk,Delhi,Noida,T30,18-25,Male,3.4,Verified
INV000396,2024-01-24,2025-03-15,6,46049,153.0,83.2,At Risk,Rajasthan,Jaipur,T30,46-55,Male,38.5,Verified
INV000397,2024-04-12,2025-05-01,4,3959,205.0,128.0,At Risk,Gujarat,Ahmedabad,T30,36-45,Female,25.4,Verified
INV000399,2024-01-08,2025-03-29,10,58193,68.0,49.56,At Risk,Karnataka,Bangalore,T30,26-35,Male,14.3,Verified
INV000400,2024-05-01,2025-03-10,6,21256,101.0,62.6,At Risk,Punjab,Chandigarh,T30,26-35,Male,22.1,Verified
INV000401,2025-03-21,2025-05-24,4,50948,32.0,21.33,Continuous,Uttar Pradesh,Agra,B30,26-35,Male,20.5,Verified
INV000402,2024-08-21,2025-05-30,4,14519,172.0,94.0,At Risk,Telangana,Hyderabad,T30,18-25,Male,4.8,Verified
INV000403,2024-05-30,2025-03-17,6,74178,90.0,58.2,At Risk,Rajasthan,Jaipur,T30,18-25,Female,7.7,Verified
INV000404,2025-02-17,2025-02-17,1,2721,0.0,0.0,Continuous,Telangana,Hyderabad,T30,36-45,Female,35.5,Verified
INV000405,2024-01-15,2024-03-20,2,9002,65.0,65.0,At Risk,Karnataka,Mysore,B30,56+,Female,8.6,Pending
INV000406,2024-08-17,2024-08-17,1,2852,0.0,0.0,Continuous,Rajasthan,Jaipur,T30,26-35,Male,20.8,Verified
INV000407,2024-02-03,2025-03-21,6,112123,157.0,82.4,At Risk,Tamil Nadu,Coimbatore,B30,36-45,Male,32.8,Verified
INV000408,2024-04-15,2024-12-05,6,47374,125.0,46.8,At Risk,Punjab,Amritsar,B30,56+,Male,62.3,Verified
INV000409,2024-01-28,2025-02-06,2,6064,375.0,375.0,At Risk,Delhi,New Delhi,T30,26-35,Male,10.7,Verified
INV000410,2024-03-05,2025-03-09,5,37556,198.0,92.25,At Risk,Rajasthan,Jaipur,T30,18-25,Female,5.3,Verified
INV000411,2024-02-12,2024-08-31,4,85039,101.0,67.0,At Risk,West Bengal,Kolkata,T30,26-35,Female,11.1,Verified
INV000412,2024-07-06,2025-05-08,8,87441,70.0,43.71,At Risk,Rajasthan,Udaipur,B30,18-25,Male,7.4,Verified
INV000413,2024-01-20,2025-03-05,5,54889,317.0,102.5,At Risk,Haryana,Gurugram,T30,36-45,Female,49.8,Verified
INV000414,2024-01-12,2025-04-20,8,95455,233.0,66.29,At Risk,Tamil Nadu,Chennai,T30,36-45,Male,21.9,Verified
INV000415,2024-03-30,2025-05-01,7,42775,128.0,66.17,At Risk,Maharashtra,Pune,T30,36-45,Female,20.3,Verified
INV000416,2024-09-10,2025-01-07,2,4016,119.0,119.0,At Risk,Maharashtra,Nashik,B30,26-35,Male,6.8,Verified
INV000417,2024-06-22,2025-05-01,4,22125,268.0,104.33,At Risk,Haryana,Gurugram,T30,26-35,Female,13.5,Pending
INV000418,2024-01-16,2025-03-25,6,113497,238.0,86.8,At Risk,Rajasthan,Jaipur,T30,26-35,Female,13.6,Verified
INV000419,2024-09-15,2025-04-27,3,13528,201.0,112.0,At Risk,Haryana,Gurugram,T30,56+,Female,27.6,Verified
INV000420,2024-02-02,2024-02-02,1,15774,0.0,0.0,Continuous,Haryana,Gurugram,T30,26-35,Male,11.7,Verified
INV000421,2024-04-25,2025-01-25,4,44980,202.0,91.67,At Risk,Tamil Nadu,Chennai,T30,36-45,Male,31.9,Verified
INV000422,2024-01-20,2024-01-20,1,4429,0.0,0.0,Continuous,Punjab,Amritsar,B30,46-55,Male,94.1,Pending
INV000423,2024-03-01,2025-03-11,3,15602,265.0,187.5,At Risk,Delhi,Gurugram,T30,26-35,Female,6.2,Verified
INV000424,2025-01-13,2025-01-13,1,8995,0.0,0.0,Continuous,Punjab,Amritsar,B30,36-45,Male,49.4,Verified
INV000425,2025-02-21,2025-05-11,3,13108,70.0,39.5,At Risk,Rajasthan,Jaipur,T30,56+,Male,77.2,Verified
INV000426,2024-09-14,2024-10-23,2,18264,39.0,39.0,At Risk,West Bengal,Kolkata,T30,18-25,Male,3.6,Pending
INV000427,2024-02-04,2025-03-21,7,106145,116.0,68.5,At Risk,Punjab,Amritsar,B30,56+,Female,18.6,Verified
